,Path,Cats,Dogs
1832,Abyssinian_170.jpg,1.0,0.0
1834,Russian_Blue_152.jpg,1.0,0.0
1839,Abyssinian_226.jpg,1.0,0.0
1843,British_Shorthair_43.jpg,1.0,0.0
1844,Sphynx_84.jpg,1.0,0.0
1846,Egyptian_Mau_121.jpg,1.0,0.0
1849,Egyptian_Mau_187.jpg,1.0,0.0
1850,British_Shorthair_47.jpg,1.0,0.0
1853,Maine_Coon_189.jpg,1.0,0.0
1855,Abyssinian_152.jpg,1.0,0.0
1860,Russian_Blue_166.jpg,1.0,0.0
1871,British_Shorthair_29.jpg,1.0,0.0
1874,Bengal_176.jpg,1.0,0.0
1875,Bengal_128.jpg,1.0,0.0
1882,Bombay_67.jpg,1.0,0.0
1883,Russian_Blue_168.jpg,1.0,0.0
1887,Bengal_17.jpg,1.0,0.0
1889,British_Shorthair_173.jpg,1.0,0.0
1891,Ragdoll_224.jpg,1.0,0.0
1892,Siamese_54.jpg,1.0,0.0
1893,Russian_Blue_86.jpg,1.0,0.0
1895,Siamese_39.jpg,1.0,0.0
1897,Birman_138.jpg,1.0,0.0
1901,Bengal_9.jpg,1.0,0.0
1905,Bombay_30.jpg,1.0,0.0
1908,Persian_187.jpg,1.0,0.0
1912,Birman_39.jpg,1.0,0.0
1913,Bengal_130.jpg,1.0,0.0
1921,Ragdoll_154.jpg,1.0,0.0
1926,Maine_Coon_174.jpg,1.0,0.0
1927,Bombay_82.jpg,1.0,0.0
1928,Siamese_78.jpg,1.0,0.0
1933,Siamese_180.jpg,1.0,0.0
1938,Russian_Blue_194.jpg,1.0,0.0
1941,British_Shorthair_2.jpg,1.0,0.0
1942,Bombay_221.jpg,1.0,0.0
1945,Maine_Coon_50.jpg,1.0,0.0
1946,Abyssinian_58.jpg,1.0,0.0
1947,British_Shorthair_179.jpg,1.0,0.0
1949,British_Shorthair_210.jpg,1.0,0.0
1950,Ragdoll_254.jpg,1.0,0.0
1951,Maine_Coon_115.jpg,1.0,0.0
1952,Bengal_8.jpg,1.0,0.0
1955,British_Shorthair_199.jpg,1.0,0.0
1961,Bombay_188.jpg,1.0,0.0
1963,Birman_171.jpg,1.0,0.0
1965,Siamese_111.jpg,1.0,0.0
1972,Siamese_57.jpg,1.0,0.0
1974,Maine_Coon_38.jpg,1.0,0.0
1979,Birman_118.jpg,1.0,0.0
1982,Birman_128.jpg,1.0,0.0
1986,Ragdoll_205.jpg,1.0,0.0
1987,Persian_163.jpg,1.0,0.0
1988,Persian_46.jpg,1.0,0.0
1989,Abyssinian_133.jpg,1.0,0.0
1990,Ragdoll_6.jpg,1.0,0.0
1996,Ragdoll_24.jpg,1.0,0.0
1997,Birman_198.jpg,1.0,0.0
1998,Birman_133.jpg,1.0,0.0
2002,British_Shorthair_57.jpg,1.0,0.0
2008,Bombay_66.jpg,1.0,0.0
2010,Bombay_105.jpg,1.0,0.0
2016,Russian_Blue_165.jpg,1.0,0.0
2018,Ragdoll_116.jpg,1.0,0.0
2023,Abyssinian_73.jpg,1.0,0.0
2026,Abyssinian_90.jpg,1.0,0.0
2030,Abyssinian_17.jpg,1.0,0.0
2031,Egyptian_Mau_180.jpg,1.0,0.0
2033,Egyptian_Mau_192.jpg,1.0,0.0
2038,Ragdoll_88.jpg,1.0,0.0
2039,Bengal_139.jpg,1.0,0.0
2043,Russian_Blue_117.jpg,1.0,0.0
2048,Egyptian_Mau_165.jpg,1.0,0.0
2049,British_Shorthair_26.jpg,1.0,0.0
2053,Maine_Coon_129.jpg,1.0,0.0
2054,Persian_4.jpg,1.0,0.0
2056,Birman_86.jpg,1.0,0.0
2058,Maine_Coon_34.jpg,1.0,0.0
2060,Russian_Blue_222.jpg,1.0,0.0
2061,Maine_Coon_1.jpg,1.0,0.0
2062,Abyssinian_67.jpg,1.0,0.0
2063,Bengal_69.jpg,1.0,0.0
2064,Egyptian_Mau_168.jpg,1.0,0.0
2065,British_Shorthair_186.jpg,1.0,0.0
2066,Russian_Blue_50.jpg,1.0,0.0
2067,Egyptian_Mau_171.jpg,1.0,0.0
2071,Egyptian_Mau_89.jpg,1.0,0.0
2073,Persian_272.jpg,1.0,0.0
2077,Siamese_191.jpg,1.0,0.0
2080,British_Shorthair_144.jpg,1.0,0.0
2085,Persian_184.jpg,1.0,0.0
2086,Bengal_138.jpg,1.0,0.0
2088,Sphynx_200.jpg,1.0,0.0
2089,Sphynx_102.jpg,1.0,0.0
2095,British_Shorthair_270.jpg,1.0,0.0
2097,Ragdoll_31.jpg,1.0,0.0
2102,Bombay_215.jpg,1.0,0.0
2105,Egyptian_Mau_62.jpg,1.0,0.0
2106,Siamese_150.jpg,1.0,0.0
2108,Bengal_164.jpg,1.0,0.0
2113,Russian_Blue_197.jpg,1.0,0.0
2116,Egyptian_Mau_125.jpg,1.0,0.0
2117,British_Shorthair_168.jpg,1.0,0.0
2118,Bengal_143.jpg,1.0,0.0
2119,Persian_141.jpg,1.0,0.0
2129,Egyptian_Mau_29.jpg,1.0,0.0
2131,Maine_Coon_93.jpg,1.0,0.0
2132,Ragdoll_53.jpg,1.0,0.0
2133,Egyptian_Mau_13.jpg,1.0,0.0
2135,Egyptian_Mau_7.jpg,1.0,0.0
2137,Siamese_249.jpg,1.0,0.0
2138,Sphynx_110.jpg,1.0,0.0
2140,Sphynx_121.jpg,1.0,0.0
2142,Bombay_52.jpg,1.0,0.0
2145,Ragdoll_151.jpg,1.0,0.0
2146,Bombay_81.jpg,1.0,0.0
2149,Birman_194.jpg,1.0,0.0
2150,Siamese_184.jpg,1.0,0.0
2153,Egyptian_Mau_71.jpg,1.0,0.0
2156,Russian_Blue_67.jpg,1.0,0.0
2159,British_Shorthair_70.jpg,1.0,0.0
2163,Egyptian_Mau_222.jpg,1.0,0.0
2168,Maine_Coon_269.jpg,1.0,0.0
2169,Siamese_9.jpg,1.0,0.0
2170,Persian_38.jpg,1.0,0.0
2172,British_Shorthair_15.jpg,1.0,0.0
2173,Maine_Coon_134.jpg,1.0,0.0
2174,British_Shorthair_16.jpg,1.0,0.0
2179,Ragdoll_189.jpg,1.0,0.0
2183,Sphynx_116.jpg,1.0,0.0
2185,Ragdoll_62.jpg,1.0,0.0
2187,Bengal_36.jpg,1.0,0.0
2188,Persian_97.jpg,1.0,0.0
2191,Ragdoll_63.jpg,1.0,0.0
2193,Siamese_76.jpg,1.0,0.0
2197,Abyssinian_88.jpg,1.0,0.0
2199,Siamese_233.jpg,1.0,0.0
2200,British_Shorthair_154.jpg,1.0,0.0
2204,Sphynx_141.jpg,1.0,0.0
2205,Persian_176.jpg,1.0,0.0
2207,Bengal_42.jpg,1.0,0.0
2208,Maine_Coon_54.jpg,1.0,0.0
2209,Birman_176.jpg,1.0,0.0
2210,Birman_104.jpg,1.0,0.0
2213,Birman_88.jpg,1.0,0.0
2214,Ragdoll_198.jpg,1.0,0.0
2218,Abyssinian_62.jpg,1.0,0.0
2219,Ragdoll_74.jpg,1.0,0.0
2222,Siamese_206.jpg,1.0,0.0
2226,Russian_Blue_215.jpg,1.0,0.0
2228,Siamese_60.jpg,1.0,0.0
2232,Abyssinian_131.jpg,1.0,0.0
2234,Sphynx_104.jpg,1.0,0.0
2239,Persian_41.jpg,1.0,0.0
2242,Persian_55.jpg,1.0,0.0
2250,Sphynx_59.jpg,1.0,0.0
2252,Sphynx_124.jpg,1.0,0.0
2254,Ragdoll_259.jpg,1.0,0.0
2257,Bengal_48.jpg,1.0,0.0
2258,Egyptian_Mau_170.jpg,1.0,0.0
2263,Egyptian_Mau_68.jpg,1.0,0.0
2264,Birman_190.jpg,1.0,0.0
2275,Ragdoll_137.jpg,1.0,0.0
2283,Abyssinian_70.jpg,1.0,0.0
2287,British_Shorthair_113.jpg,1.0,0.0
2292,Bengal_12.jpg,1.0,0.0
2294,Maine_Coon_53.jpg,1.0,0.0
2297,Sphynx_117.jpg,1.0,0.0
2299,Bengal_72.jpg,1.0,0.0
2300,Siamese_17.jpg,1.0,0.0
2301,Bombay_34.jpg,1.0,0.0
2305,Ragdoll_168.jpg,1.0,0.0
2306,Birman_105.jpg,1.0,0.0
2308,Russian_Blue_216.jpg,1.0,0.0
2312,Sphynx_54.jpg,1.0,0.0
2313,Abyssinian_69.jpg,1.0,0.0
2314,Maine_Coon_210.jpg,1.0,0.0
2315,Bombay_50.jpg,1.0,0.0
2318,Maine_Coon_17.jpg,1.0,0.0
2331,Russian_Blue_144.jpg,1.0,0.0
2334,Bengal_1.jpg,1.0,0.0
2337,Russian_Blue_34.jpg,1.0,0.0
2340,British_Shorthair_104.jpg,1.0,0.0
2343,Egyptian_Mau_161.jpg,1.0,0.0
2344,Russian_Blue_184.jpg,1.0,0.0
2347,British_Shorthair_85.jpg,1.0,0.0
2351,Sphynx_98.jpg,1.0,0.0
2353,Ragdoll_139.jpg,1.0,0.0
2355,Russian_Blue_115.jpg,1.0,0.0
2360,Birman_50.jpg,1.0,0.0
2361,Siamese_183.jpg,1.0,0.0
2364,Bengal_109.jpg,1.0,0.0
2369,British_Shorthair_125.jpg,1.0,0.0
2371,Ragdoll_71.jpg,1.0,0.0
2372,Russian_Blue_91.jpg,1.0,0.0
2373,Bengal_145.jpg,1.0,0.0
2375,Persian_145.jpg,1.0,0.0
2382,British_Shorthair_3.jpg,1.0,0.0
2384,Ragdoll_128.jpg,1.0,0.0
2388,Sphynx_8.jpg,1.0,0.0
2393,Birman_154.jpg,1.0,0.0
2396,Bengal_18.jpg,1.0,0.0
2399,Maine_Coon_92.jpg,1.0,0.0
2400,Siamese_122.jpg,1.0,0.0
2402,Abyssinian_165.jpg,1.0,0.0
2406,Maine_Coon_95.jpg,1.0,0.0
2414,Persian_59.jpg,1.0,0.0
2419,British_Shorthair_126.jpg,1.0,0.0
2425,British_Shorthair_160.jpg,1.0,0.0
2433,Birman_69.jpg,1.0,0.0
2434,Bengal_189.jpg,1.0,0.0
2438,Bengal_162.jpg,1.0,0.0
2446,Sphynx_92.jpg,1.0,0.0
2448,British_Shorthair_269.jpg,1.0,0.0
2451,Maine_Coon_103.jpg,1.0,0.0
2452,British_Shorthair_149.jpg,1.0,0.0
2455,Maine_Coon_147.jpg,1.0,0.0
2464,British_Shorthair_71.jpg,1.0,0.0
2465,Abyssinian_101.jpg,1.0,0.0
2466,Russian_Blue_77.jpg,1.0,0.0
2467,Egyptian_Mau_82.jpg,1.0,0.0
2468,Bengal_180.jpg,1.0,0.0
2469,Abyssinian_85.jpg,1.0,0.0
2475,Bengal_107.jpg,1.0,0.0
2476,Russian_Blue_129.jpg,1.0,0.0
2478,Bombay_75.jpg,1.0,0.0
2479,Abyssinian_180.jpg,1.0,0.0
2480,Bengal_55.jpg,1.0,0.0
2491,Birman_135.jpg,1.0,0.0
2493,Bengal_39.jpg,1.0,0.0
2495,Abyssinian_195.jpg,1.0,0.0
2496,Abyssinian_16.jpg,1.0,0.0
2500,Sphynx_185.jpg,1.0,0.0
2503,Abyssinian_160.jpg,1.0,0.0
2508,Russian_Blue_172.jpg,1.0,0.0
2509,Abyssinian_125.jpg,1.0,0.0
2516,Abyssinian_105.jpg,1.0,0.0
2518,Maine_Coon_36.jpg,1.0,0.0
2520,Siamese_65.jpg,1.0,0.0
2522,Sphynx_14.jpg,1.0,0.0
2525,Ragdoll_164.jpg,1.0,0.0
2527,Ragdoll_73.jpg,1.0,0.0
2529,Persian_269.jpg,1.0,0.0
2530,Ragdoll_150.jpg,1.0,0.0
2531,Persian_30.jpg,1.0,0.0
2532,Bengal_16.jpg,1.0,0.0
2533,Persian_5.jpg,1.0,0.0
2536,Siamese_125.jpg,1.0,0.0
2543,Russian_Blue_240.jpg,1.0,0.0
2548,Maine_Coon_187.jpg,1.0,0.0
2554,Siamese_84.jpg,1.0,0.0
2555,British_Shorthair_32.jpg,1.0,0.0
2557,Bombay_171.jpg,1.0,0.0
2560,Ragdoll_2.jpg,1.0,0.0
2563,Bengal_112.jpg,1.0,0.0
2564,Abyssinian_46.jpg,1.0,0.0
2565,Siamese_203.jpg,1.0,0.0
2566,Abyssinian_36.jpg,1.0,0.0
2569,Russian_Blue_154.jpg,1.0,0.0
2572,Russian_Blue_146.jpg,1.0,0.0
2575,Siamese_70.jpg,1.0,0.0
2577,British_Shorthair_83.jpg,1.0,0.0
2580,Bombay_182.jpg,1.0,0.0
2581,Abyssinian_184.jpg,1.0,0.0
2582,British_Shorthair_275.jpg,1.0,0.0
2584,Sphynx_166.jpg,1.0,0.0
2585,British_Shorthair_258.jpg,1.0,0.0
2593,Siamese_90.jpg,1.0,0.0
2594,Ragdoll_8.jpg,1.0,0.0
2597,Sphynx_133.jpg,1.0,0.0
2601,Bengal_188.jpg,1.0,0.0
2611,Ragdoll_91.jpg,1.0,0.0
2613,Egyptian_Mau_131.jpg,1.0,0.0
2621,Russian_Blue_187.jpg,1.0,0.0
2624,British_Shorthair_135.jpg,1.0,0.0
2631,Sphynx_190.jpg,1.0,0.0
2637,Abyssinian_83.jpg,1.0,0.0
2638,Egyptian_Mau_69.jpg,1.0,0.0
2642,Ragdoll_125.jpg,1.0,0.0
2644,Abyssinian_5.jpg,1.0,0.0
2645,Bombay_131.jpg,1.0,0.0
2649,Bengal_50.jpg,1.0,0.0
2650,Egyptian_Mau_50.jpg,1.0,0.0
2654,Ragdoll_140.jpg,1.0,0.0
2655,Siamese_199.jpg,1.0,0.0
2656,Bombay_110.jpg,1.0,0.0
2657,Bombay_172.jpg,1.0,0.0
2658,Persian_206.jpg,1.0,0.0
2662,Persian_118.jpg,1.0,0.0
2664,Bengal_161.jpg,1.0,0.0
2666,Bengal_171.jpg,1.0,0.0
2668,Siamese_99.jpg,1.0,0.0
2686,British_Shorthair_268.jpg,1.0,0.0
2688,Bengal_27.jpg,1.0,0.0
2691,British_Shorthair_120.jpg,1.0,0.0
2697,Bengal_196.jpg,1.0,0.0
2698,Siamese_126.jpg,1.0,0.0
2701,British_Shorthair_25.jpg,1.0,0.0
2709,Bengal_192.jpg,1.0,0.0
2711,Abyssinian_80.jpg,1.0,0.0
2726,Siamese_85.jpg,1.0,0.0
2728,British_Shorthair_182.jpg,1.0,0.0
2736,Birman_84.jpg,1.0,0.0
2737,Abyssinian_202.jpg,1.0,0.0
2742,Egyptian_Mau_107.jpg,1.0,0.0
2743,Bengal_108.jpg,1.0,0.0
2744,Ragdoll_121.jpg,1.0,0.0
2747,Ragdoll_4.jpg,1.0,0.0
2750,Siamese_94.jpg,1.0,0.0
2753,Ragdoll_48.jpg,1.0,0.0
2758,Birman_15.jpg,1.0,0.0
2759,Birman_4.jpg,1.0,0.0
2762,Russian_Blue_21.jpg,1.0,0.0
2769,Bombay_168.jpg,1.0,0.0
2770,Abyssinian_32.jpg,1.0,0.0
2775,Maine_Coon_21.jpg,1.0,0.0
2778,Sphynx_40.jpg,1.0,0.0
2785,Russian_Blue_202.jpg,1.0,0.0
2789,Siamese_228.jpg,1.0,0.0
2791,Siamese_102.jpg,1.0,0.0
2792,Abyssinian_138.jpg,1.0,0.0
2794,Egyptian_Mau_132.jpg,1.0,0.0
2796,British_Shorthair_129.jpg,1.0,0.0
2797,Egyptian_Mau_100.jpg,1.0,0.0
2799,Abyssinian_72.jpg,1.0,0.0
2807,Russian_Blue_135.jpg,1.0,0.0
2808,Abyssinian_145.jpg,1.0,0.0
2811,Bengal_177.jpg,1.0,0.0
2813,Sphynx_184.jpg,1.0,0.0
2815,Birman_197.jpg,1.0,0.0
2816,Russian_Blue_140.jpg,1.0,0.0
2817,Ragdoll_185.jpg,1.0,0.0
2825,Sphynx_248.jpg,1.0,0.0
2827,Ragdoll_87.jpg,1.0,0.0
2830,Russian_Blue_30.jpg,1.0,0.0
2835,Abyssinian_215.jpg,1.0,0.0
2841,Bengal_26.jpg,1.0,0.0
2844,Bombay_96.jpg,1.0,0.0
2845,Bombay_45.jpg,1.0,0.0
2847,Russian_Blue_51.jpg,1.0,0.0
2850,British_Shorthair_95.jpg,1.0,0.0
2854,Bombay_16.jpg,1.0,0.0
2857,Maine_Coon_117.jpg,1.0,0.0
2860,Sphynx_202.jpg,1.0,0.0
2863,Maine_Coon_37.jpg,1.0,0.0
2864,Persian_271.jpg,1.0,0.0
2869,Persian_78.jpg,1.0,0.0
2870,Birman_54.jpg,1.0,0.0
2873,British_Shorthair_8.jpg,1.0,0.0
2874,Bengal_21.jpg,1.0,0.0
2875,Bombay_21.jpg,1.0,0.0
2877,British_Shorthair_52.jpg,1.0,0.0
2878,Russian_Blue_83.jpg,1.0,0.0
2881,Maine_Coon_3.jpg,1.0,0.0
2883,Ragdoll_85.jpg,1.0,0.0
2884,Abyssinian_210.jpg,1.0,0.0
2888,Ragdoll_98.jpg,1.0,0.0
2891,Abyssinian_82.jpg,1.0,0.0
2892,Maine_Coon_245.jpg,1.0,0.0
2902,Birman_5.jpg,1.0,0.0
2903,Maine_Coon_44.jpg,1.0,0.0
2905,Bombay_154.jpg,1.0,0.0
2906,Ragdoll_166.jpg,1.0,0.0
2907,Persian_98.jpg,1.0,0.0
2912,Egyptian_Mau_80.jpg,1.0,0.0
2914,Siamese_185.jpg,1.0,0.0
2916,Bengal_14.jpg,1.0,0.0
2922,Bengal_144.jpg,1.0,0.0
2923,Siamese_127.jpg,1.0,0.0
2924,Maine_Coon_158.jpg,1.0,0.0
2925,Maine_Coon_254.jpg,1.0,0.0
2926,Birman_127.jpg,1.0,0.0
2928,Egyptian_Mau_149.jpg,1.0,0.0
2929,Ragdoll_175.jpg,1.0,0.0
2933,Russian_Blue_82.jpg,1.0,0.0
2934,Persian_128.jpg,1.0,0.0
2938,Russian_Blue_16.jpg,1.0,0.0
2947,Ragdoll_7.jpg,1.0,0.0
2950,Egyptian_Mau_96.jpg,1.0,0.0
2953,Russian_Blue_174.jpg,1.0,0.0
2956,Abyssinian_129.jpg,1.0,0.0
2962,Abyssinian_112.jpg,1.0,0.0
2964,Siamese_131.jpg,1.0,0.0
2965,Sphynx_137.jpg,1.0,0.0
2966,Bombay_33.jpg,1.0,0.0
2973,Sphynx_245.jpg,1.0,0.0
2978,Abyssinian_48.jpg,1.0,0.0
2984,Persian_169.jpg,1.0,0.0
2988,Maine_Coon_43.jpg,1.0,0.0
2989,Siamese_146.jpg,1.0,0.0
2995,Abyssinian_169.jpg,1.0,0.0
3002,Ragdoll_182.jpg,1.0,0.0
3004,British_Shorthair_241.jpg,1.0,0.0
3006,Russian_Blue_150.jpg,1.0,0.0
3009,Abyssinian_161.jpg,1.0,0.0
3014,British_Shorthair_196.jpg,1.0,0.0
3020,Sphynx_89.jpg,1.0,0.0
3022,Sphynx_108.jpg,1.0,0.0
3024,Abyssinian_27.jpg,1.0,0.0
3030,Egyptian_Mau_112.jpg,1.0,0.0
3034,Bombay_12.jpg,1.0,0.0
3037,Bombay_20.jpg,1.0,0.0
3040,Bombay_49.jpg,1.0,0.0
3041,Birman_91.jpg,1.0,0.0
3045,Bombay_141.jpg,1.0,0.0
3046,Ragdoll_29.jpg,1.0,0.0
3049,British_Shorthair_96.jpg,1.0,0.0
3050,British_Shorthair_124.jpg,1.0,0.0
3053,Birman_142.jpg,1.0,0.0
3055,Abyssinian_102.jpg,1.0,0.0
3056,Maine_Coon_87.jpg,1.0,0.0
3062,Sphynx_203.jpg,1.0,0.0
3065,Birman_164.jpg,1.0,0.0
3067,Birman_196.jpg,1.0,0.0
3069,Birman_68.jpg,1.0,0.0
3078,Ragdoll_183.jpg,1.0,0.0
3079,Sphynx_76.jpg,1.0,0.0
3080,British_Shorthair_200.jpg,1.0,0.0
3082,Bombay_192.jpg,1.0,0.0
3083,Russian_Blue_43.jpg,1.0,0.0
3092,Bombay_121.jpg,1.0,0.0
3095,Egyptian_Mau_153.jpg,1.0,0.0
3099,British_Shorthair_162.jpg,1.0,0.0
3101,Maine_Coon_42.jpg,1.0,0.0
3108,Ragdoll_56.jpg,1.0,0.0
3111,Maine_Coon_124.jpg,1.0,0.0
3117,Persian_270.jpg,1.0,0.0
3123,Maine_Coon_94.jpg,1.0,0.0
3128,Persian_53.jpg,1.0,0.0
3129,Bombay_57.jpg,1.0,0.0
3130,Persian_195.jpg,1.0,0.0
3138,Persian_81.jpg,1.0,0.0
3145,Maine_Coon_242.jpg,1.0,0.0
3146,Maine_Coon_238.jpg,1.0,0.0
3147,Abyssinian_219.jpg,1.0,0.0
3150,British_Shorthair_48.jpg,1.0,0.0
3155,Bombay_140.jpg,1.0,0.0
3156,Bombay_189.jpg,1.0,0.0
3157,Siamese_147.jpg,1.0,0.0
3159,Maine_Coon_107.jpg,1.0,0.0
3160,Egyptian_Mau_184.jpg,1.0,0.0
3162,Birman_170.jpg,1.0,0.0
3168,Birman_94.jpg,1.0,0.0
3169,British_Shorthair_78.jpg,1.0,0.0
3177,Maine_Coon_133.jpg,1.0,0.0
3179,Abyssinian_22.jpg,1.0,0.0
3184,Sphynx_125.jpg,1.0,0.0
3190,Siamese_98.jpg,1.0,0.0
3191,Bombay_146.jpg,1.0,0.0
3196,Persian_6.jpg,1.0,0.0
3197,Birman_106.jpg,1.0,0.0
3199,Egyptian_Mau_146.jpg,1.0,0.0
3201,Bombay_202.jpg,1.0,0.0
3204,Ragdoll_169.jpg,1.0,0.0
3206,Sphynx_153.jpg,1.0,0.0
3208,Abyssinian_204.jpg,1.0,0.0
3211,Ragdoll_132.jpg,1.0,0.0
3213,Sphynx_249.jpg,1.0,0.0
3214,Bombay_139.jpg,1.0,0.0
3217,Egyptian_Mau_144.jpg,1.0,0.0
3222,Russian_Blue_38.jpg,1.0,0.0
3227,Abyssinian_95.jpg,1.0,0.0
3229,Siamese_40.jpg,1.0,0.0
3236,British_Shorthair_115.jpg,1.0,0.0
3238,Siamese_224.jpg,1.0,0.0
3239,Birman_186.jpg,1.0,0.0
3242,Ragdoll_43.jpg,1.0,0.0
3245,Russian_Blue_73.jpg,1.0,0.0
3246,Birman_37.jpg,1.0,0.0
3252,Birman_152.jpg,1.0,0.0
3258,Birman_193.jpg,1.0,0.0
3263,Birman_161.jpg,1.0,0.0
3267,Ragdoll_64.jpg,1.0,0.0
3268,Maine_Coon_217.jpg,1.0,0.0
3272,Abyssinian_34.jpg,1.0,0.0
3280,Persian_43.jpg,1.0,0.0
3281,Siamese_117.jpg,1.0,0.0
3284,Bengal_140.jpg,1.0,0.0
3285,Siamese_154.jpg,1.0,0.0
3289,Maine_Coon_46.jpg,1.0,0.0
3291,Ragdoll_80.jpg,1.0,0.0
3303,Maine_Coon_204.jpg,1.0,0.0
3310,Bengal_19.jpg,1.0,0.0
3311,Egyptian_Mau_204.jpg,1.0,0.0
3312,Sphynx_25.jpg,1.0,0.0
3315,Maine_Coon_19.jpg,1.0,0.0
3319,Bengal_15.jpg,1.0,0.0
3322,Birman_155.jpg,1.0,0.0
3325,Egyptian_Mau_148.jpg,1.0,0.0
3334,Bombay_94.jpg,1.0,0.0
3335,Persian_10.jpg,1.0,0.0
3336,Maine_Coon_142.jpg,1.0,0.0
3337,Sphynx_95.jpg,1.0,0.0
3343,Sphynx_82.jpg,1.0,0.0
3353,Siamese_227.jpg,1.0,0.0
3355,Maine_Coon_182.jpg,1.0,0.0
3357,Siamese_247.jpg,1.0,0.0
3360,Siamese_181.jpg,1.0,0.0
3361,Siamese_5.jpg,1.0,0.0
3369,Birman_43.jpg,1.0,0.0
3370,Ragdoll_34.jpg,1.0,0.0
3373,Bombay_209.jpg,1.0,0.0
3374,Abyssinian_8.jpg,1.0,0.0
3377,Abyssinian_89.jpg,1.0,0.0
3378,Birman_113.jpg,1.0,0.0
3387,Persian_101.jpg,1.0,0.0
3389,Abyssinian_157.jpg,1.0,0.0
3399,Bombay_130.jpg,1.0,0.0
3401,Abyssinian_158.jpg,1.0,0.0
3423,Sphynx_96.jpg,1.0,0.0
3427,Persian_111.jpg,1.0,0.0
3430,Ragdoll_115.jpg,1.0,0.0
3431,Ragdoll_101.jpg,1.0,0.0
3432,Abyssinian_78.jpg,1.0,0.0
3436,Sphynx_41.jpg,1.0,0.0
3440,Bombay_79.jpg,1.0,0.0
3442,Siamese_36.jpg,1.0,0.0
3443,Maine_Coon_184.jpg,1.0,0.0
3450,Egyptian_Mau_214.jpg,1.0,0.0
3451,Siamese_37.jpg,1.0,0.0
3455,Ragdoll_33.jpg,1.0,0.0
3458,Bengal_168.jpg,1.0,0.0
3459,Siamese_28.jpg,1.0,0.0
3461,Sphynx_176.jpg,1.0,0.0
3466,Bombay_40.jpg,1.0,0.0
3468,Sphynx_90.jpg,1.0,0.0
3470,Egyptian_Mau_23.jpg,1.0,0.0
3474,Birman_8.jpg,1.0,0.0
3476,Siamese_143.jpg,1.0,0.0
3477,Sphynx_164.jpg,1.0,0.0
3481,Sphynx_181.jpg,1.0,0.0
3484,Abyssinian_192.jpg,1.0,0.0
3491,Maine_Coon_58.jpg,1.0,0.0
3492,Persian_84.jpg,1.0,0.0
3495,Egyptian_Mau_34.jpg,1.0,0.0
3501,Bombay_6.jpg,1.0,0.0
3504,Ragdoll_114.jpg,1.0,0.0
3506,Bombay_179.jpg,1.0,0.0
3507,Russian_Blue_9.jpg,1.0,0.0
3508,Bengal_163.jpg,1.0,0.0
3511,British_Shorthair_123.jpg,1.0,0.0
3513,Birman_81.jpg,1.0,0.0
3514,Maine_Coon_55.jpg,1.0,0.0
3522,Maine_Coon_121.jpg,1.0,0.0
3523,Birman_46.jpg,1.0,0.0
3527,British_Shorthair_176.jpg,1.0,0.0
3531,Persian_164.jpg,1.0,0.0
3532,Ragdoll_76.jpg,1.0,0.0
3533,Bengal_66.jpg,1.0,0.0
3534,Russian_Blue_112.jpg,1.0,0.0
3538,Persian_54.jpg,1.0,0.0
3540,British_Shorthair_46.jpg,1.0,0.0
3542,Maine_Coon_160.jpg,1.0,0.0
3545,Egyptian_Mau_95.jpg,1.0,0.0
3547,British_Shorthair_184.jpg,1.0,0.0
3549,Birman_67.jpg,1.0,0.0
3551,Egyptian_Mau_21.jpg,1.0,0.0
3552,Bombay_38.jpg,1.0,0.0
3555,Russian_Blue_196.jpg,1.0,0.0
3556,British_Shorthair_166.jpg,1.0,0.0
3558,Egyptian_Mau_35.jpg,1.0,0.0
3559,Maine_Coon_14.jpg,1.0,0.0
3560,Maine_Coon_128.jpg,1.0,0.0
3565,Egyptian_Mau_215.jpg,1.0,0.0
3568,Bengal_56.jpg,1.0,0.0
3570,Sphynx_112.jpg,1.0,0.0
3576,Ragdoll_227.jpg,1.0,0.0
3577,Maine_Coon_265.jpg,1.0,0.0
3581,Russian_Blue_94.jpg,1.0,0.0
3584,Bengal_158.jpg,1.0,0.0
3589,Siamese_157.jpg,1.0,0.0
3591,Ragdoll_3.jpg,1.0,0.0
3592,Bengal_73.jpg,1.0,0.0
3597,Maine_Coon_246.jpg,1.0,0.0
3600,Abyssinian_66.jpg,1.0,0.0
3601,Maine_Coon_137.jpg,1.0,0.0
3608,Sphynx_174.jpg,1.0,0.0
3609,Sphynx_27.jpg,1.0,0.0
3611,Russian_Blue_123.jpg,1.0,0.0
3624,Bengal_24.jpg,1.0,0.0
3629,Russian_Blue_93.jpg,1.0,0.0
3630,Russian_Blue_199.jpg,1.0,0.0
3633,Bombay_200.jpg,1.0,0.0
3635,Bombay_210.jpg,1.0,0.0
3636,Birman_173.jpg,1.0,0.0
3643,Bengal_44.jpg,1.0,0.0
3644,Birman_11.jpg,1.0,0.0
3646,Bombay_157.jpg,1.0,0.0
3652,Persian_202.jpg,1.0,0.0
3661,Birman_172.jpg,1.0,0.0
3667,Russian_Blue_74.jpg,1.0,0.0
3668,Egyptian_Mau_114.jpg,1.0,0.0
3669,Bengal_185.jpg,1.0,0.0
3673,Siamese_153.jpg,1.0,0.0
3677,Bombay_201.jpg,1.0,0.0
3678,Sphynx_65.jpg,1.0,0.0
